,Unnamed: 0,Uniprot Accession,Description,primary_name,Peptides.used.for.quantitation,Confidence.score,Molecular weight (Da),Dataset,Glucose,LB,Glycerol + AA,Acetate,Fumarate,Glucosamine,Glycerol,Pyruvate,Chemostat µ=0.5,Chemostat µ=0.35,Chemostat µ=0.20,Chemostat µ=0.12,Stationary phase 1 day,Stationary phase 3 days,Osmotic-stress glucose,42°C glucose,pH6 glucose,Xylose,Mannose,Galactose ,Succinate,Fructose,locus_tag,annotation_quality,mean_log_val
578,601,P77399,Fatty acid oxidation complex subunit alpha OS=Escherichia coli (strain K12) GN=fadJ PE=1 SV=1,fadJ,10,498.47,77005.72935,2,24,87,96.0,97,60,171,35,108,268,116,210,191,39,45,20,19,17,34.0,87.0,37,44,34.0,b2341,high,5.956743159869102
579,602,P06983,Porphobilinogen deaminase OS=Escherichia coli (strain K12) GN=hemC PE=1 SV=2,hemC,10,517.65,33812.80201,2,224,732,691.0,135,183,225,436,223,165,167,161,118,137,147,222,231,251,194.0,202.0,188,197,187.0,b3805,high,7.761415652111572
580,603,P0ACB7,Protein hemY OS=Escherichia coli (strain K12) GN=hemY PE=1 SV=1,hemY,10,435.37,45198.8272,2,144,323,233.0,125,183,175,176,200,222,223,207,200,107,105,131,200,120,151.0,185.0,139,170,161.0,b3802,low,7.418181347592855
581,604,P11458,Quinolinate synthase A OS=Escherichia coli (strain K12) GN=nadA PE=1 SV=3,nadA,10,491.71,38198.18573000001,2,368,65,1146.0,221,186,234,227,230,314,241,152,104,8,8,230,552,365,210.0,241.0,97,177,272.0,b0750,high,7.4304222336655235
582,605,P24186,Bifunctional protein FolD OS=Escherichia coli (strain K12) GN=folD PE=1 SV=4,folD,10,732.84,31006.32562,2,1861,1452,2492.0,1227,1384,1865,1589,1375,1397,1077,829,704,1527,1399,2496,2264,2782,2040.0,1312.0,1125,1385,1769.0,b0529,high,10.571669241706307
583,606,P0AEJ2,Isochorismate synthase entC OS=Escherichia coli (strain K12) GN=entC PE=1 SV=1,entC,10,594.73,42886.87981000001,2,193,57,156.0,73,78,59,61,84,94,64,32,20,36,36,1065,129,172,403.0,57.0,20,56,73.0,b0593,high,6.33863224003528
584,607,P17993,3-demethylubiquinone-9 3-methyltransferase OS=Escherichia coli (strain K12) GN=ubiG PE=1 SV=1,ubiG,10,599.7,26520.48429,2,1335,1404,1455.0,975,1158,1062,1118,869,1032,796,659,423,148,160,909,612,827,904.0,1043.0,538,1062,862.0,b2232,high,9.600606949005204
585,608,P75913,Glyoxylate/hydroxypyruvate reductase A OS=Escherichia coli (strain K12) GN=ghrA PE=1 SV=2,ghrA,10,658.05,35303.17335,2,1020,1383,1428.0,727,859,873,991,847,951,809,706,546,335,351,814,864,726,1064.0,1026.0,777,981,1073.0,b1033,high,9.69072517173759
586,609,P0A7Z0,Ribose-5-phosphate isomerase A OS=Escherichia coli (strain K12) GN=rpiA PE=1 SV=1,rpiA,10,468.67,22827.97901,2,2758,4467,3605.0,2367,2691,2340,2446,2578,2774,2216,1905,1600,1901,1899,3665,3837,2992,3031.0,2102.0,1956,2175,2279.0,b2914,high,11.305049534184159
587,610,P46130,Putative acyl-CoA thioester hydrolase ybhC OS=Escherichia coli (strain K12) GN=ybhC PE=1 SV=2,ybhC,10,718.47,46035.84719,2,1377,1546,1436.0,797,1071,1051,1100,1360,916,716,652,551,726,774,1388,2515,1787,1074.0,928.0,698,1109,1255.0,b0772,low,10.045152152034644
588,611,P76143,Uncharacterized aldolase lsrF OS=Escherichia coli (strain K12) GN=lsrF PE=1 SV=1,lsrF,10,660.63,31854.09188,2,88,117,122.0,266,336,129,67,106,104,182,357,667,319,384,140,98,90,120.0,90.0,250,253,176.0,b1517,high,7.397672353469601
589,612,P0ADG4,Inositol-1-monophosphatase OS=Escherichia coli (strain K12) GN=suhB PE=1 SV=1,suhB,10,639.59,29135.97683,2,1439,3468,1812.0,730,938,941,981,749,955,646,546,494,431,456,1006,1210,1058,1050.0,871.0,594,827,1116.0,b2533,high,9.809942840265546
590,613,P08178,Phosphoribosylformylglycinamidine cyclo-ligase OS=Escherichia coli (strain K12) GN=purM PE=1 SV=3,purM,10,909.59,36812.62949,2,2544,564,2487.0,1193,2053,2251,2295,2786,2092,1223,986,710,946,1015,2657,2717,2645,2142.0,1702.0,1752,1827,2376.0,b2499,high,10.730623209160957
591,614,P08244,Orotidine 5'-phosphate decarboxylase OS=Escherichia coli (strain K12) GN=pyrF PE=1 SV=1,pyrF,10,451.31,26315.46192,2,1507,1017,906.0,586,1027,1181,1239,948,821,471,318,284,999,855,1867,1646,1607,1343.0,967.0,781,1255,1516.0,b1281,high,9.894729637213079
592,616,P12008,Chorismate synthase OS=Escherichia coli (strain K12) GN=aroC PE=1 SV=4,aroC,10,567.91,39094.99499,2,798,469,539.0,518,659,624,690,638,722,623,503,420,393,389,895,773,699,836.0,591.0,613,676,774.0,b2329,high,9.26205765695174
593,617,P0A6J5,D-amino acid dehydrogenase small subunit OS=Escherichia coli (strain K12) GN=dadA PE=2 SV=1,dadA,10,484.9,47559.0476,2,51,1095,1071.0,163,77,74,86,172,193,119,63,64,103,96,152,125,306,330.0,140.0,83,135,259.0,b1189,high,7.2251172221818045
594,618,P00926,D-serine dehydratase OS=Escherichia coli (strain K12) GN=dsdA PE=1 SV=3,dsdA,10,393.37,47852.13812,2,67,1431,88.0,28,31,32,29,22,29,20,29,20,39,21,48,76,60,29.0,25.0,15,16,23.0,b2366,high,5.265982038364813
595,619,P30126,3-isopropylmalate dehydratase small subunit OS=Escherichia coli (strain K12) GN=leuD PE=1 SV=3,leuD,10,680.37,22455.24259,2,5119,461,891.0,6651,4886,6165,5192,3651,4035,5594,5439,6736,153,149,3855,2555,1685,5647.0,5465.0,5225,6295,5500.0,b0071,high,11.498921775345865
596,620,P31133,Putrescine-binding periplasmic protein OS=Escherichia coli (strain K12) GN=potF PE=1 SV=3,potF,10,614.48,40795.98173,2,3029,1192,2078.0,2600,3574,2997,4361,4070,2849,2764,2820,2949,2244,2394,2931,2218,3636,2500.0,2861.0,3486,3170,3279.0,b0854,high,11.461592521693383
597,621,P00547,Homoserine kinase OS=Escherichia coli (strain K12) GN=thrB PE=1 SV=2,thrB,10,514.66,33583.891939999994,2,594,442,298.0,380,454,690,442,841,327,208,176,151,504,320,1521,583,835,1172.0,231.0,305,400,712.0,b0003,high,8.798599271988023
598,622,P0A6D7,Shikimate kinase 1 OS=Escherichia coli (strain K12) GN=aroK PE=1 SV=2,aroK,10,565.52,19508.09251,2,2112,3205,2406.0,887,1208,1304,1222,1058,1064,767,591,467,265,331,1725,2009,1533,1511.0,1247.0,809,1300,1555.0,b3390,high,10.11512154733375
599,623,P0ADF8,Acetolactate synthase isozyme 1 small subunit OS=Escherichia coli (strain K12) GN=ilvN PE=1 SV=1,ilvN,10,670.52,11080.60733,2,1075,2811,2680.0,1846,1539,2082,2203,634,2551,2055,2011,2416,1387,358,2793,1156,1239,2069.0,1346.0,1382,1781,1604.0,b3670,high,10.65698741071369
600,624,P75823,Low specificity L-threonine aldolase OS=Escherichia coli (strain K12) GN=ltaE PE=1 SV=1,ltaE,10,587.83,36453.59645,2,316,411,411.0,449,365,310,368,333,384,438,435,343,160,139,304,340,321,394.0,334.0,385,379,340.0,b0870,high,8.400504130225004
601,625,Q46863,Putative binding protein ygiS OS=Escherichia coli (strain K12) GN=ygiS PE=1 SV=1,ygiS,10,473.99,60638.16307,1,47,74,,113,144,76,75,96,166,172,234,267,38,32,30,40,49,,,71,123,,b3020,high,6.395092666871413
602,626,P76027,Oligopeptide transport ATP-binding protein OppD OS=Escherichia coli (strain K12) GN=oppD PE=3 SV=2,oppD,10,556.37,37145.94441,2,144,736,1303.0,84,172,168,142,165,178,172,127,135,60,56,120,135,137,200.0,110.0,83,153,130.0,b1246,high,7.266197576238418
603,627,P30860,ABC transporter arginine-binding protein 1 OS=Escherichia coli (strain K12) GN=artJ PE=1 SV=2,artJ,10,660.72,26794.65139,2,9359,1294,2327.0,3130,4045,4802,5092,4398,4403,3477,4719,5510,1870,2150,4851,7768,4860,3735.0,4305.0,4041,3875,5880.0,b0860,high,11.962574869516482
604,628,P0A7A9,Inorganic pyrophosphatase OS=Escherichia coli (strain K12) GN=ppa PE=1 SV=2,ppa,10,663.31,19673.02389,2,8350,14365,12756.0,5608,7636,8021,7571,6701,5921,5403,4449,4117,6679,6391,11137,10324,10468,9614.0,8214.0,7074,8041,9208.0,b4226,high,12.913608080685252
605,629,P0ABJ9,Cytochrome d ubiquinol oxidase subunit 1 OS=Escherichia coli (strain K12) GN=cydA PE=1 SV=1,cydA,10,647.64,58149.04843,2,344,1399,659.0,428,400,663,518,338,747,772,883,1036,418,356,290,775,686,661.0,470.0,396,439,684.0,b0733,high,9.130522658324267
606,630,P0ABI8,Ubiquinol oxidase subunit 1 OS=Escherichia coli (strain K12) GN=cyoB PE=1 SV=1,cyoB,10,534.62,74300.34181,2,957,2424,1909.0,848,1002,1113,929,1740,1466,1133,896,841,514,633,787,1331,964,1086.0,1025.0,365,1097,1340.0,b0431,high,10.000661087958877
607,631,P42593,"2,4-dienoyl-CoA reductase [NADPH] OS=Escherichia coli (strain K12) GN=fadH PE=1 SV=3",fadH,10,558.77,72614.31572,2,43,134,98.0,184,191,108,112,163,138,181,198,170,32,38,39,53,99,61.0,133.0,113,112,76.0,b3081,high,6.631803867287858
608,632,P0A8P3,Probable Fe(2+)-trafficking protein OS=Escherichia coli (strain K12) GN=yggX PE=1 SV=2,yggX,10,371.21,10927.41601,2,3446,4247,3110.0,1613,2310,3243,2789,2659,2255,1955,1768,1519,2343,1983,4823,4561,3878,4014.0,2544.0,2526,2282,3400.0,b2962,low,11.413382111679267
609,633,P76621,Protein CsiD OS=Escherichia coli (strain K12) GN=csiD PE=1 SV=2,csiD,10,467.21,37318.85063,2,56,636,619.0,251,218,208,226,257,329,233,181,151,13,19,45,45,51,45.0,136.0,146,145,57.0,b2659,high,6.929986068732931
610,634,P0AAT9,Uncharacterized protein ybeL OS=Escherichia coli (strain K12) GN=ybeL PE=4 SV=1,ybeL,10,508.96,18767.35743,2,540,658,456.0,463,616,695,639,514,386,493,615,690,943,1012,593,1028,753,420.0,655.0,888,636,546.0,b0643,low,9.288754833658105
611,636,P37626,Uncharacterized protein yhiI OS=Escherichia coli (strain K12) GN=yhiI PE=4 SV=1,yhiI,9,531.68,38786.71563,2,179,454,365.0,216,180,202,182,188,206,188,135,105,145,82,271,206,126,282.0,181.0,122,208,184.0,b3487,low,7.549148641053068
612,637,P77485,Sensor kinase CusS OS=Escherichia coli (strain K12) GN=cusS PE=1 SV=1,cusS,9,494.67,53686.03324,2,217,173,135.0,263,257,121,250,263,199,221,147,159,73,72,111,216,190,186.0,221.0,239,253,276.0,b0570,high,7.507580965722062
613,638,P69407,Capsular synthesis regulator component B OS=Escherichia coli (strain K12) GN=rcsB PE=1 SV=1,rcsB,9,534.79,23637.75191,2,2769,3818,3064.0,1535,1774,1827,2085,1899,1883,1557,1299,1259,626,747,1400,2014,2077,2243.0,2052.0,1702,2056,3021.0,b2217,high,10.813802901838054
614,640,P0A8X2,Protein yceI OS=Escherichia coli (strain K12) GN=yceI PE=1 SV=1,yceI,9,617.0,20881.61917,2,2094,580,993.0,1409,1594,1102,2090,1954,1028,1033,1014,611,616,614,1329,903,779,737.0,1543.0,1038,1194,1397.0,b1056,low,10.080002027374876
615,641,P0A8H6,Der GTPase-activating protein YihI OS=Escherichia coli (strain K12) GN=yihI PE=1 SV=1,yihI,9,722.88,19029.67039,2,1175,1804,2692.0,735,1003,856,980,1003,978,651,548,537,801,846,1203,1381,1106,921.0,1016.0,774,999,1048.0,b3866,high,9.936637363281996
616,642,P77649,UPF0061 protein ydiU OS=Escherichia coli (strain K12) GN=ydiU PE=1 SV=1,ydiU,9,555.53,54329.86646000001,1,70,88,,30,59,52,67,34,34,81,22,51,15,14,89,85,66,,,30,49,,b1706,low,5.535067811235878
617,643,P37691,Uncharacterized protein yibQ OS=Escherichia coli (strain K12) GN=yibQ PE=4 SV=2,yibQ,9,490.55,35312.38878,1,126,76,,66,51,148,55,11,67,40,32,34,149,64,71,36,78,,,27,48,,b3614,low,5.811588247023567
618,644,P0AFH8,Osmotically-inducible protein Y OS=Escherichia coli (strain K12) GN=osmY PE=1 SV=1,osmY,9,698.94,21042.86046,2,10489,5064,6777.0,6009,3645,9120,5204,2656,5095,3150,3010,2452,38846,27274,38126,12896,38124,7446.0,5372.0,4802,3274,6326.0,b4376,high,12.830231822880972
619,645,P75874,Uncharacterized protein yccU OS=Escherichia coli (strain K12) GN=yccU PE=1 SV=2,yccU,9,627.88,14673.74948,2,1847,1578,2333.0,1506,1687,1945,1792,976,1326,1366,1532,1353,2747,3312,4135,1882,3173,2512.0,3566.0,5166,2955,2631.0,b0965,low,11.06142999265608
620,646,P45470,Protein yhbO OS=Escherichia coli (strain K12) GN=yhbO PE=1 SV=2,yhbO,9,428.88,18828.85417,2,288,214,185.0,336,312,308,284,245,296,247,292,432,693,810,989,424,764,292.0,297.0,660,195,206.0,b3153,high,8.458822290559963
621,647,P0A8Y5,Phosphatase YidA OS=Escherichia coli (strain K12) GN=yidA PE=1 SV=1,yidA,9,394.61,29684.23219,2,511,644,436.0,165,219,370,306,163,218,141,96,68,272,214,485,357,533,415.0,273.0,175,252,362.0,b3697,high,8.050178845675404
622,648,P0AGE6,Uncharacterized protein yieF OS=Escherichia coli (strain K12) GN=yieF PE=3 SV=1,yieF,9,459.37,20344.58726,2,1687,2331,1447.0,2670,2152,1641,1663,1924,1944,1840,1746,1873,1773,2351,2940,1806,3816,2258.0,2218.0,1940,1490,1394.0,b3713,high,10.953196872063161
623,649,Q47679,UPF0012 hydrolase yafV OS=Escherichia coli (strain K12) GN=yafV PE=3 SV=1,yafV,9,438.84,28888.47765,1,219,80,,114,70,83,87,57,56,81,37,52,22,38,101,61,180,,,47,61,,b0219,high,6.1370587464255815
624,650,P75863,Uncharacterized protein ycbX OS=Escherichia coli (strain K12) GN=ycbX PE=1 SV=1,ycbX,9,519.81,40600.63921,2,212,308,253.0,123,175,213,242,197,160,159,161,172,73,61,181,153,189,243.0,249.0,193,219,286.0,b0947,low,7.50373782488133
625,651,P0A9W9,Protein YrdA OS=Escherichia coli (strain K12) GN=yrdA PE=1 SV=1,yrdA,9,579.62,20214.2959,2,840,872,795.0,285,468,653,610,545,209,245,282,172,111,336,781,634,1083,667.0,963.0,587,628,1036.0,b3279,low,8.959629437101169
626,652,P36649,Blue copper oxidase CueO OS=Escherichia coli (strain K12) GN=cueO PE=1 SV=2,cueO,9,504.84,56501.41538,2,1034,424,1060.0,649,1012,521,995,779,724,627,516,426,164,176,486,1084,1234,616.0,808.0,727,802,657.0,b0123,high,9.310639265473005
627,653,P0ABU5,Enhancing lycopene biosynthesis protein 2 OS=Escherichia coli (strain K12) GN=elbB PE=1 SV=1,elbB,9,586.57,22948.79863,2,1274,3515,3337.0,1811,1950,1767,1737,1781,1753,1849,1508,1555,982,1082,2261,1630,1614,2216.0,1833.0,1656,1768,1560.0,b3209,high,10.783540312935484
628,654,P0ADI4,Isochorismatase OS=Escherichia coli (strain K12) GN=entB PE=1 SV=1,entB,9,335.83,32515.262810000004,2,243,91,241.0,99,151,139,164,203,82,78,75,59,245,159,2681,218,665,1019.0,122.0,123,166,179.0,b0595,high,7.538224467547428
629,655,P64604,Probable phospholipid ABC transporter-binding protein mlaD OS=Escherichia coli (strain K12) GN=mlaD PE=1 SV=1,mlaD,9,548.1,19546.14199,2,1098,1912,1518.0,526,725,1010,971,1002,691,540,470,521,1349,1053,1305,1953,1117,1237.0,1258.0,644,1122,1044.0,b3193,high,9.924262727897444
630,656,P0A9A9,Ferric uptake regulation protein OS=Escherichia coli (strain K12) GN=fur PE=1 SV=1,fur,9,695.04,16766.34053,2,6492,10748,8408.0,3805,5665,6661,5760,5617,5207,4303,4175,3546,4004,3659,7461,6874,6963,7179.0,5782.0,4476,5421,6453.0,b0683,high,12.455641243305287
631,657,P61517,Carbonic anhydrase 2 OS=Escherichia coli (strain K12) GN=can PE=1 SV=1,can,9,712.03,25062.79563,2,3642,2319,2775.0,2124,2137,2539,2566,2538,2151,1545,1276,1052,2587,2445,6376,4720,8238,3445.0,2450.0,2105,2308,3300.0,b0126,high,11.358798383329773
632,658,P31060,Putative molybdenum transport ATP-binding protein ModF OS=Escherichia coli (strain K12) GN=modF PE=3 SV=2,modF,9,495.84,54484.31679,2,233,53,51.0,121,127,145,194,128,241,211,190,135,38,88,191,160,193,155.0,181.0,125,159,249.0,b0760,low,7.123254718163157
633,659,P0AG78,Sulfate-binding protein OS=Escherichia coli (strain K12) GN=sbp PE=1 SV=1,sbp,9,550.0,36618.84053,2,1357,567,800.0,1106,623,1593,1244,561,646,413,374,313,441,445,630,995,1303,648.0,919.0,650,621,1664.0,b3917,high,9.511225823705786
634,660,P39172,High-affinity zinc uptake system protein znuA OS=Escherichia coli (strain K12) GN=znuA PE=1 SV=4,znuA,9,405.72,33738.19213,2,434,567,269.0,95,230,105,219,132,91,95,63,52,84,108,201,214,113,169.0,139.0,124,251,243.0,b1857,high,7.25720447593579
635,661,P0A6L9,Co-chaperone protein hscB OS=Escherichia coli (strain K12) GN=hscB PE=1 SV=1,hscB,9,517.52,20107.15818,2,845,983,818.0,370,447,470,533,485,593,424,295,313,183,190,643,612,503,472.0,300.0,238,254,368.0,b2527,high,8.736960290928558
636,662,P42620,Uncharacterized protein yqjG OS=Escherichia coli (strain K12) GN=yqjG PE=3 SV=1,yqjG,9,469.36,37344.61414,2,107,117,138.0,131,104,137,89,68,69,94,140,180,222,199,143,95,129,51.0,80.0,165,76,51.0,b3102,high,6.7803234523642235
637,663,P0A746,Peptide methionine sulfoxide reductase msrB OS=Escherichia coli (strain K12) GN=msrB PE=1 SV=1,msrB,9,516.21,15423.22096,2,1301,1263,1186.0,1547,1871,1871,1474,1722,1752,1588,1313,1245,473,354,1161,1641,1059,1083.0,1302.0,1258,1515,1072.0,b1778,high,10.280231676345618
638,665,P02918,Penicillin-binding protein 1A OS=Escherichia coli (strain K12) GN=mrcA PE=1 SV=1,mrcA,9,465.65,93559.40765,2,31,49,33.0,24,29,39,19,33,36,32,30,30,21,45,91,63,19,51.0,55.0,21,70,94.0,b3396,high,5.25867898025022
639,666,P0A917,Outer membrane protein X OS=Escherichia coli (strain K12) GN=ompX PE=1 SV=1,ompX,9,589.03,18572.910030000006,2,22443,25278,13367.0,6152,5648,8640,8241,5475,5305,3690,3364,2847,11782,22838,33362,19135,34300,19546.0,7763.0,7081,5377,12511.0,b0814,low,13.274893749535602
640,667,P0A905,Outer membrane lipoprotein slyB OS=Escherichia coli (strain K12) GN=slyB PE=2 SV=1,slyB,9,609.67,15574.05822,2,14116,17259,17652.0,9998,11241,11486,13810,12760,9203,8284,8146,8728,13372,12104,15266,17024,18348,10959.0,10843.0,9001,10213,13390.0,b1641,high,13.556176182652564
641,668,P76397,Multidrug resistance protein mdtA OS=Escherichia coli (strain K12) GN=mdtA PE=2 SV=2,mdtA,9,375.27,44419.35351,2,126,70,92.0,114,119,109,121,84,70,62,53,54,75,75,89,211,114,133.0,118.0,111,103,144.0,b2074,high,6.610202855570889
642,669,P0C0S1,Small-conductance mechanosensitive channel OS=Escherichia coli (strain K12) GN=mscS PE=1 SV=1,mscS,9,533.46,30858.6734,2,2854,3440,4577.0,1640,2243,3932,3041,2948,3375,2039,1719,1422,1663,1724,2538,4246,3925,2823.0,2040.0,1806,3125,3422.0,b2924,high,11.343647774654979
643,670,P0A6W5,Transcription elongation factor greA OS=Escherichia coli (strain K12) GN=greA PE=1 SV=1,greA,9,616.61,17612.06622,2,2449,6565,4127.0,1635,1950,2354,2433,1989,2090,1808,1462,1390,875,856,2144,2318,2562,2499.0,1995.0,1485,2122,2664.0,b3181,high,11.003660920135852
644,671,P13445,RNA polymerase sigma factor rpoS OS=Escherichia coli (strain K12) GN=rpoS PE=3 SV=3,rpoS,9,703.86,37930.72627,2,219,1347,656.0,114,111,151,186,76,316,305,271,182,78,81,200,79,198,105.0,122.0,143,97,147.0,b2741,high,7.425296246587155
645,672,P0ABF1,Poly(A) polymerase OS=Escherichia coli (strain K12) GN=pcnB PE=1 SV=2,pcnB,9,400.91,53819.05532000001,2,43,74,39.0,13,24,27,33,28,81,55,40,28,17,27,34,52,28,41.0,25.0,21,34,44.0,b0143,high,5.111837157439872
646,673,P0A7J3,50S ribosomal protein L10 OS=Escherichia coli (strain K12) GN=rplJ PE=1 SV=2,rplJ,9,464.84,17682.379569999994,2,34448,87283,58270.0,14819,22663,25318,28260,19565,22631,14446,12848,9878,17512,16954,33767,33399,34162,31998.0,19984.0,15860,24014,32861.0,b3985,high,14.570547602676204
647,674,P0AA10,50S ribosomal protein L13 OS=Escherichia coli (strain K12) GN=rplM PE=1 SV=1,rplM,9,606.86,15990.53156,2,31492,74846,49501.0,13480,21165,23871,24514,18322,21083,14032,10619,8508,14617,13254,29300,33319,31278,28117.0,20837.0,14141,22223,30872.0,b3231,high,14.421192942172992
648,675,P0A7K6,50S ribosomal protein L19 OS=Escherichia coli (strain K12) GN=rplS PE=1 SV=2,rplS,9,491.83,13107.18035,2,5503,16521,12660.0,2860,4424,6438,5222,4216,8207,5087,4070,3118,3429,2699,3525,8391,5727,7019.0,4162.0,2440,4434,8591.0,b2606,high,12.331901715043019
649,676,P0AA43,Ribosomal small subunit pseudouridine synthase A OS=Escherichia coli (strain K12) GN=rsuA PE=1 SV=1,rsuA,9,550.85,25831.22795,2,1510,1816,1605.0,818,1120,1123,1257,911,947,813,655,531,737,601,1595,1578,1351,1509.0,1079.0,816,1115,1479.0,b2183,high,10.067033283129579
650,677,P00960,Glycyl-tRNA synthetase alpha subunit OS=Escherichia coli (strain K12) GN=glyQ PE=1 SV=2,glyQ,9,680.57,34734.16,2,1660,3682,2521.0,913,1197,1315,1220,1146,1218,987,822,701,497,475,1155,1517,1236,1498.0,1214.0,1058,1434,1609.0,b3560,high,10.221895769953347
651,678,P0ADB1,Osmotically-inducible lipoprotein E OS=Escherichia coli (strain K12) GN=osmE PE=2 SV=1,osmE,9,531.27,11994.89181,2,4610,3304,4605.0,6882,6596,6053,5306,3769,8216,8717,11727,11560,11780,13695,17256,6831,8149,5404.0,5502.0,11728,4737,3098.0,b1739,low,12.755285316400629
652,679,P37440,Oxidoreductase ucpA OS=Escherichia coli (strain K12) GN=ucpA PE=1 SV=3,ucpA,9,621.91,27814.33763,2,122,1962,688.0,387,473,300,269,324,389,454,416,441,113,118,131,86,91,204.0,463.0,283,538,193.0,b2426,low,8.158265248082156
653,680,P12996,Biotin synthase OS=Escherichia coli (strain K12) GN=bioB PE=1 SV=2,bioB,9,716.85,38605.23075,2,366,94,771.0,93,176,140,186,73,149,61,49,32,42,12,81,190,46,198.0,125.0,107,222,242.0,b0775,high,6.781003927047362
654,681,P60716,Lipoyl synthase OS=Escherichia coli (strain K12) GN=lipA PE=1 SV=1,lipA,9,519.88,36030.34041,2,437,2685,1428.0,455,721,661,548,860,469,498,379,345,208,44,247,288,483,600.0,542.0,433,830,836.0,b0628,high,8.944238572323133
655,682,P0AFU8,Riboflavin synthase alpha chain OS=Escherichia coli (strain K12) GN=ribE PE=1 SV=1,ribC,9,520.09,23412.01845,2,746,970,879.0,624,484,708,612,472,610,464,435,290,395,345,1027,1022,849,867.0,504.0,481,540,742.0,b1662,high,9.237011987931167
656,683,P0AEN1,NAD(P)H-flavin reductase OS=Escherichia coli (strain K12) GN=fre PE=1 SV=2,fre,9,687.25,26207.32303,2,643,1302,1188.0,629,747,815,719,757,799,653,611,515,377,276,1015,733,917,767.0,746.0,716,872,830.0,b3844,high,9.4930490427489
657,684,P0AC86,Glycogen phosphorylase OS=Escherichia coli (strain K12) GN=glgP PE=3 SV=1,glgP,9,692.64,93096.09715,2,135,116,128.0,164,141,132,146,190,220,188,186,214,130,163,128,153,228,153.0,155.0,132,117,162.0,b3428,high,7.2868079563860135
658,685,P0AF18,N-acetylglucosamine-6-phosphate deacetylase OS=Escherichia coli (strain K12) GN=nagA PE=1 SV=1,nagA,9,565.69,40905.11211,2,282,752,375.0,380,427,638,406,394,354,413,462,449,293,398,538,427,448,382.0,559.0,1594,469,415.0,b0677,high,8.836901061586547
659,687,P09099,Xylulose kinase OS=Escherichia coli (strain K12) GN=xylB PE=1 SV=1,xylB,9,615.97,52566.57799,2,48,44,51.0,38,43,51,45,42,36,44,48,59,28,47,54,64,53,2004.0,56.0,44,40,42.0,b3564,high,5.795659761017741
660,688,P39173,Putative glucose-6-phosphate 1-epimerase OS=Escherichia coli (strain K12) GN=yeaD PE=1 SV=2,yeaD,9,916.95,32627.646310000004,2,2162,2422,3431.0,1491,1673,2016,2078,1375,2142,1633,1095,739,798,823,2137,2174,1832,1943.0,1731.0,1109,1689,3562.0,b1780,low,10.715988877957217
